Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,South Africa,ZAF,-9.92664872437257,-4.55050349622387,-4.14746885999561,-4.20784933705069,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,South Sudan,SSD,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Spain,ESP,-9.70781446209487,-6.65841612207137,-3.16608557683432,-2.29756282878243,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sri Lanka,LKA,-13.382410956059,-11.646971123314,-9.23055761448615,-9.26455063183483,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,-2.25007227885812,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,St. Lucia,LCA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sudan,SDN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sweden,SWE,-3.03431876645145,-0.66385369599244,0.714787373321883,0.301569852911852,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Switzerland,CHE,-2.33931866858842,-0.678018183021612,0.543917776073372,0.145956425231269,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tajikistan,TJK,..,-1.62700976391103,-0.396020261174107,-1.01771280563208,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tanzania,TZA,-0.731055562291412,-2.43098264765016,-3.14580627714692,-3.68661491306791,-2.36786699398885
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Thailand,THA,-4.49520181701496,-7.03367097198837,-4.86113869107009,-2.20062108862163,-1.51139078714788
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Timor-Leste,TLS,-13.4053016925657,-6.80856092440184,1.58562133920983,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Togo,TGO,-6.75660083015093,-4.78087108161796,-7.56898246697899,-6.16684890343541,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tonga,TON,5.2304704537956,-0.868420937349848,-0.816092082015448,5.25875517266331,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Trinidad and Tobago,TTO,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tunisia,TUN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Turkiye,TUR,-4.46634618564108,-1.26647365629095,-2.95717737518105,-4.29865292361507,-2.95931437081608
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tuvalu,TUV,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Uganda,UGA,-6.13932351986317,-7.93130401839399,-6.74284901708679,-4.9423963934614,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ukraine,UKR,-5.22661158410678,-3.53360366430991,-16.9916325546648,-19.5739096835362,-17.7612608160254
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United Arab Emirates,ARE,1.52433159563215,0.723420063993152,0.0866519333868973,0.746043999715016,0.388175824499251
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United Kingdom,GBR,-14.8089159983433,-9.17408204070175,-5.6017379653763,-6.97705514642296,-6.88001342576957
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United States,USA,-14.5609175574621,-12.8565955081564,-4.48836352890327,-7.25405214191401,-7.15556829013073
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Uruguay,URY,..,..,..,..,-3.19380087403953
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Uzbekistan,UZB,-1.71475333767353,-4.18824947629156,-3.55671090328651,-4.27494524699098,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Vanuatu,VUT,-2.82753099715045,0.206001996673812,-5.23940171730949,0.709586455049544,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Viet Nam,VNM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Zambia,ZMB,-13.1074619316903,-3.63065811518259,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Africa Eastern and Southern,AFE,-6.65385460771761,-3.67486813442552,-3.42045508931236,-4.03346040682937,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Africa Western and Central,AFW,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Caribbean small states,CSS,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,-6.88077181887916,-4.39457382538358,-3.62371835356733,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Early-demographic dividend,EAR,..,..,-3.52285276722013,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,East Asia & Pacific,EAS,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Euro area,EMU,-6.7131893229068,-5.23951191698678,-3.63808980276239,-3.44670853212505,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Europe & Central Asia,ECS,-6.80709819268687,-4.24281691032829,-2.45990603627418,-2.63831559800268,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,-4.71675158179501,-1.95437315610139,-2.85709828273904,-4.21614593605006,-4.40492592911946
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,-3.97125588669535,-0.95652520492719,-1.21364462746666,-0.854276816231587,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,European Union,EUU,-6.44427291107576,-4.80041132288104,-3.3471280693342,-3.1564117100541,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,-4.90301124986826,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,High income,HIC,-9.8691127864097,-7.54283179054313,-2.95095654198938,-4.31444331419786,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,IBRD only,IBD,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,IDA & IBRD total,IBT,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,IDA blend,IDB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,IDA only,IDX,-5.4938856949062,-4.63416946069385,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,IDA total,IDA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Late-demographic dividend,LTE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Latin America & Caribbean,LCN,-8.76488325391412,-4.44110925827518,-3.96427425712406,-4.9208279245308,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,-8.89391077542524,-4.24439898628066,-4.29360034788055,-5.13303244141336,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,-8.76683189170588,-4.42711872630152,-3.96155922400663,-4.92404066584341,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Least developed countries: UN classification,LDC,-3.93380812365399,-2.47495407376404,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Low & middle income,LMY,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Low income,LIC,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Lower middle income,LMC,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Middle income,MIC,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,North America,NAC,-14.1321857740295,-11.9645730079059,-4.05719190982319,-6.56635172553389,-6.61527508915354
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Not classified,INX,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,OECD members,OED,-10.0058078819294,-7.86944441727838,-3.28167444428853,-4.71274173652544,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Other small states,OSS,-7.24412128797782,-5.30860651433117,-1.45699507220373,-1.78519280777515,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Pacific island small states,PSS,-4.06253581751722,-8.19728385322173,-6.14082090535406,-1.75929922715474,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Post-demographic dividend,PST,-10.3870790237796,-8.20983679269091,-3.36209060890358,-4.80508367751754,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Small states,SST,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,South Asia,SAS,..,..,-5.25799802720121,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,..,..,-5.25799802720121,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Upper middle income,UMC,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,World,WLD,-9.46333134061925,-6.99572412802808,-3.21926454192991,..,..
